GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°F),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°F),Catalyst Temperature (Bank 1 Sensor 2)(°F),Catalyst Temperature (Bank 2 Sensor 1)(°F),Catalyst Temperature (Bank 2 Sensor 2)(°F),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Temperature(°F),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°F),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°F),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust Gas Temperature 1(°F),Exhaust Gas Temperature 2(°F),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°F),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Transmission Temperature(Method 1)(°F),Transmission Temperature(Method 2)(°F),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Tue Mar 29 07:22:28 PDT 2016,29-Mar-2016 07:22:27.520,-121.48916751,38.5624309,97.920105,3.0,-15.0,109.1,1.0357666,0.003967285,0.060400397,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,-,0,-,0,-,0,12.54901981,0.08422594,1.03369141,-0.08203125,0.21542969,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.56733704,57.07670593,1008.90600586,100,1342.39996529,-,1342.39996529,-,1,358.95223999,88.68193817,-261.53182983,26067,0,-,-,-,-,192.19999576,-,15.29411793,11.76470566,-,-,1502,-,-483,-,-,1.11002851,2.79181242,46.53020477,45.88235474,-,-,-,-,-33.9773407,-0.78125,-1.5625,-,-,-,0,2.34375,2.34375,-,-,-,-1.5625,2.19404006,3,-15,109.09999847,38.5624309,-121.48916751,14,2.21788025,-,-,58.99999928,24,35.8187027,13.56700134,2.79181314,7.37076092,-,84.25154877,31.91184425,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.75999999,0.70499998,-,-,0.095,0.685,-,-,-,2.35294127,1624,97.92010498,97,16.07843208,38.5,-,-,-,12.56541157,7.95828485,29.55593872,21.95597649,8570.74511719,1449,1437.02502441,12.20100021,-0.76000004,14.3760004,13,-
Tue Mar 29 07:22:29 PDT 2016,29-Mar-2016 07:22:28.527,-121.48887622,38.56235455,95.90433,3.0,-14.0,108.7,0.98168945,0.012786865,0.06424561,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,-,0,0,0,-,0,12.54901981,-0.03591064,0.95678711,0.0258789,0.01279297,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.56733704,57.07670593,1008.91900635,100,1351.39996505,-,1351.39996505,-,1,358.95223999,88.68193817,-261.53182983,26067,0,-,-,-,-,192.19999576,-,15.29411793,11.76470566,-,-,1502,-,-483,-,-,1.11002851,2.79181242,46.53020477,45.88235474,-,-,-,-,-33.9773407,-0.78125,0,-,-,-,0,2.34375,0,-,-,-,0,2.19404006,3,-14,108.69999695,38.56235455,-121.48887622,14,2.21788025,-,-,58.99999928,24,35.8187027,13.56700134,2.79181314,7.37076092,-,84.25154877,31.91184425,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.035,-,-,0,0,-,-,-,2.74509811,1624,95.90432739,97,12.54901981,14,-,-,-,12.56541157,7.95828485,29.55593872,21.95597649,8570.74511719,1450,1438.02197266,12.20100021,-0.76000004,14.42199993,13,-
Tue Mar 29 07:22:30 PDT 2016,29-Mar-2016 07:22:29.520,-121.48859453,38.56227908,94.42855,3.0,-14.0,108.7,0.95666504,0.0050455728,0.047745775,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,0,12.54901981,-0.01905904,0.96411133,-0.02734375,0.07700196,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.61945724,57.12907791,1008.88000488,100,1351.39996505,-,1351.39996505,-,1,358.42834473,96.47418213,-261.55786133,26067,0,-,-,-,-,192.19999576,-,17.25490189,13.33333302,-,-,1420,-,-474,-,-,1.11084247,2.94600773,49.10012817,45.88235474,-,-,-,-,-33.979702,-0.78125,0,-,-,-,0,2.34375,0,-,-,-,0,2.19564891,3,-14,108.69999695,38.56227908,-121.48859453,14,1.90432739,-,-,60.79999924,26,32.92561722,13.56735611,3.03712225,7.37056875,-,77.4465332,31.91267776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.035,-,-,0,0,-,-,-,2.74509811,1626,94.42855072,94,12.54901981,14,-,-,-,12.59445667,7.93993187,29.62425613,22.00741386,8570.796875,1451,1439.01293945,12.20100021,-0.73999999,14.42199993,13,-
Tue Mar 29 07:22:31 PDT 2016,29-Mar-2016 07:22:30.521,-121.48831703,38.56220643,92.988106,3.0,-13.0,108.6,0.9941406,0.0024414063,0.05490723,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,0,12.54901981,0.00829065,0.99536133,-0.02539062,0.05673829,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.61945724,57.12907791,1008.80200195,100,1342.39996529,-,1342.39996529,-,1,358.42834473,96.47418213,-261.55786133,26067,0,-,-,-,-,192.19999576,-,17.25490189,13.33333302,-,-,1420,-,-474,-,-,1.11084247,2.94600773,49.10012817,45.88235474,-,-,-,-,-33.979702,-0.78125,0,-,-,-,0,2.34375,0,-,-,-,0,2.19564891,3,-13,108.59999847,38.56220643,-121.48831703,14,1.90432739,-,-,60.79999924,26,32.92561722,13.56735611,3.03712225,7.37056875,-,77.4465332,31.91267776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.74509811,1626,92.98810577,94,12.54901981,42.5,-,-,-,12.59445667,7.93993187,29.62425613,22.00741386,8570.796875,1452,1440.04394531,12.20100021,-0.73999999,14.39099979,13,-
Tue Mar 29 07:22:32 PDT 2016,29-Mar-2016 07:22:31.529,-121.48804078,38.56213289,91.33206,3.0,-13.0,108.5,0.9836731,-0.0010681152,0.05139771,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,0,12.54901981,-0.02255189,0.96313483,0.00683594,0.06455079,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.66714096,57.17705536,1008.77600098,100,1342.39996529,-,1342.39996529,-,1,357.90731812,97.40006256,-261.58294678,26067,0,-,-,-,-,192.19999576,-,17.25490189,13.72549057,-,-,1406,-,-483,-,-,1.11165953,2.88229299,48.03821564,45.88235474,-,-,-,-,-33.98207092,-0.78125,0,-,-,-,0,2.34375,0,-,-,-,0,2.19726372,3,-13,108.5,38.56213289,-121.48804078,14,1.98810577,-,-,60.79999924,27,32.61262894,13.5677042,3.06627011,7.37037945,-,76.71032715,31.91349792,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.74509811,1628,91.33206177,91,12.54901981,40.5,-,-,-,12.62297249,7.92199516,29.69132996,22.05905914,8570.84765625,1453,1441.01098633,12.20100021,-0.73000006,14.39099979,13,-
Tue Mar 29 07:22:33 PDT 2016,29-Mar-2016 07:22:32.524,-121.48777474,38.56206556,89.964,3.0,-13.0,108.5,0.97721356,-0.013631185,0.06731772,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,0,12.54901981,-0.01013603,0.97436523,-0.09790039,0.04208985,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.66714096,57.17705536,1008.80200195,100,1335.19996548,-,1335.19996548,-,1,357.90731812,97.40006256,-261.58294678,26067,0,-,-,-,-,192.19999576,-,17.25490189,13.72549057,-,-,1406,-,-483,-,-,1.11165953,2.88229299,48.03821564,45.88235474,-,-,-,-,-33.98207092,-0.78125,0,-,-,-,0,2.34375,0,-,-,-,0,2.19726372,3,-13,108.5,38.56206556,-121.48777474,14,1.98810577,-,-,60.79999924,27,32.61262894,13.5677042,3.06627011,7.37037945,-,76.71032715,31.91349792,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.35294127,1628,89.96399689,91,12.94117641,40.5,-,-,-,12.62297249,7.92199516,29.69132996,22.05905914,8570.84765625,1454,1442.00695801,12.20100021,-0.73000006,14.3760004,13,-
Tue Mar 29 07:22:34 PDT 2016,29-Mar-2016 07:22:33.528,-121.4875079,38.56199717,87.912186,3.0,-13.0,108.7,0.93770343,-0.016113281,0.053645838,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,0,12.54901981,-0.04910257,0.94458008,-0.00512695,0.00644532,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.70898819,57.21923447,1008.80200195,100,1335.19996548,-,1335.19996548,-,1,357.39178467,99.61911774,-261.60650635,26067,0,-,-,-,-,192.19999576,-,16.86274529,14.11764717,-,-,1342,-,-456,-,-,1.11241436,2.85387611,47.5646019,45.88235474,-,-,-,-,-33.98426056,-0.78125,0,-,-,-,0,2.34375,0,-,-,-,0,2.19875574,3,-13,108.69999695,38.56199717,-121.4875079,14,2.96399689,-,-,60.79999924,27,31.88617134,13.56803989,3.13612843,7.3701973,-,75.00157928,31.91428566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.35294127,1630,87.91218567,87,12.54901981,39,-,-,-,12.65037346,7.9048357,29.75578308,22.1056366,8570.89453125,1455,1443.04602051,12.20100021,-0.73000006,14.3760004,13,-
Tue Mar 29 07:22:35 PDT 2016,29-Mar-2016 07:22:34.525,-121.48725006,38.56192639,86.29203,3.0,-13.0,109.0,0.9949544,0.010375977,0.0632487,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,0,12.54901981,-0.06549159,0.92749023,0.03808594,0.00498048,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.70898819,57.21923447,1008.81500244,100,1327.99996567,-,1327.99996567,-,1,357.39178467,99.61911774,-261.60650635,26067,0,-,-,-,-,192.19999576,-,16.86274529,14.11764717,-,-,1342,-,-456,-,-,1.11241436,2.85387611,47.5646019,45.88235474,-,-,-,-,-33.98426056,-0.78125,0,-,-,-,0,2.34375,0,-,-,-,0,2.19875574,3,-13,109,38.56192639,-121.48725006,14,2.96399689,-,-,60.79999924,27,31.88617134,13.56803989,3.13612843,7.3701973,-,75.00157928,31.91428566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.35294127,1630,86.29203033,87,12.54901981,39,-,-,-,12.65037346,7.9048357,29.75578308,22.1056366,8570.89453125,1456,1444.04101562,12.20100021,-0.73000006,14.31400013,13,-
Tue Mar 29 07:22:36 PDT 2016,29-Mar-2016 07:22:35.527,-121.48699054,38.56185897,84.56403,3.0,-13.0,108.8,0.9737854,-0.006652832,0.06049195,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,0,12.54901981,0.00042109,0.98999023,0.02539062,0.0394043,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.74643707,57.257061,1008.86700439,100,1327.99996567,-,1327.99996567,-,1,356.86959839,95.77267456,-261.62896729,26067,0,-,-,-,-,192.19999576,-,16.86274529,13.72549057,-,-,1276,-,-456,-,-,1.11313057,2.62308216,43.71803284,45.88235474,-,-,-,-,-33.98633957,-0.78125,0,-,-,-,0,2.34375,0,-,-,-,0,2.20017147,3,-13,108.80000305,38.56185897,-121.48699054,14,2.29203033,-,-,60.79999924,26,33.16679001,13.56839848,3.01503778,7.37000227,-,78.0138092,31.91512871,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.35294127,1632,84.56403351,84,12.54901981,39,-,-,-,12.67951679,7.88666725,29.82433128,22.15183067,8570.94042969,1457,1445.14794922,12.20100021,-0.73999999,14.3760004,13,-
Tue Mar 29 07:22:37 PDT 2016,29-Mar-2016 07:22:36.527,-121.4867432,38.56179036,82.440384,3.0,-13.0,108.8,0.9596863,-0.007904052,0.10211792,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,0,12.15686321,-0.04097796,0.921875,0.02954101,0.16147463,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.74643707,57.257061,1008.90600586,100,1320.79996586,-,1320.79996586,-,1,356.86959839,95.77267456,-261.62896729,26067,0,-,-,-,-,192.19999576,-,16.86274529,13.72549057,-,-,1276,-,-456,-,-,1.11313057,2.62308216,43.71803284,45.88235474,-,-,-,-,-33.98633957,-0.78125,0,-,-,-,0,-3.125,0,-,-,-,0,2.20017147,3,-13,108.80000305,38.56179036,-121.4867432,14,2.29203033,-,-,60.79999924,26,33.16679001,13.56839848,3.01503778,7.37000227,-,78.0138092,31.91512871,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.35294127,1632,82.44038391,84,12.54901981,39,-,-,-,12.67951679,7.88666725,29.82433128,22.15183067,8570.94042969,1458,1446.15905762,12.20100021,-0.73999999,14.3760004,13,-
Tue Mar 29 07:22:38 PDT 2016,29-Mar-2016 07:22:37.527,-121.48650595,38.56172265,79.38,3.0,-12.0,108.9,0.9477844,-0.016601563,0.1113037,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,-,12.15686321,-0.06974556,0.91186523,-0.02539062,0.08066407,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.77524948,57.28631973,1008.91900635,100,1320.79996586,-,1320.79996586,-,1,356.3527832,97.94226837,-261.65161133,26067,0,-,-,-,-,192.19999576,-,16.86274529,13.72549057,-,-,1200,-,-456,-,-,1.1138345,2.59000421,43.1667366,45.88235474,-,-,-,-,-33.98838043,-0.78125,0,-,-,-,0,-3.125,0,-,-,-,0,2.20156288,3,-12,108.90000153,38.56172265,-121.48650595,12,4.44038391,-,-,60.79999924,27,32.43208694,13.56874371,3.08333921,7.36981487,-,76.28566742,31.91594124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.35294127,1634,79.37999725,78,12.15686321,38,-,-,-,12.70753384,7.86927891,29.89023399,22.19559288,8570.984375,1459,1447.15100098,12.20100021,-0.73000006,14.3760004,13,-
Tue Mar 29 07:22:39 PDT 2016,29-Mar-2016 07:22:38.528,-121.48627641,38.56165962,76.429016,3.0,-12.0,108.6,0.9944153,-0.0077819824,0.061895758,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,-,12.15686321,0.04829688,1.02685547,-0.05273438,0.10239258,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.77524948,57.28631973,1008.9710083,100,1313.59996605,-,1313.59996605,-,1,356.3527832,97.94226837,-261.65161133,26067,0,-,-,-,-,192.19999576,-,16.86274529,14.11764717,-,-,1200,-,-456,-,-,1.1138345,2.59000421,43.1667366,45.88235474,-,-,-,-,-33.98838043,-2.34375,0,-,-,-,0,-3.125,0,-,-,-,0,2.20156288,3,-12,108.59999847,38.56165962,-121.48627641,13,4.44038391,-,-,60.79999924,27,32.43208694,13.56874371,3.08333921,7.36981487,-,76.28566742,31.91594124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.35294127,1634,76.42901611,78,12.15686321,38,-,-,-,12.70753384,7.86927891,29.89023399,22.19559288,8570.984375,1460,1448.14501953,12.20100021,-0.73000006,14.3760004,12.89999962,-
Tue Mar 29 07:22:40 PDT 2016,29-Mar-2016 07:22:39.534,-121.48605589,38.56160007,74.34007,3.0,-12.0,108.9,0.95996094,-0.007359096,0.099881425,-,-,-,37.00899887,-,37.00500107,37.00899887,0,31.55699921,0,-,-,-,-,-,12.15686321,-0.01837335,0.96533203,-0.0390625,0.071875,8.62745094,4.31372547,-,-,9.76000023,-,53.59999943,57.79829407,57.30986023,1008.9710083,100,1313.59996605,-,1313.59996605,-,1,355.84680176,102.86785126,-261.67337036,26067,0,-,-,-,-,192.19999576,-,17.64705849,14.11764717,-,-,1145,-,-456,-,-,1.11451149,2.52595305,42.09922028,45.88235474,-,-,-,-,-33.990345,-2.34375,0,-,-,-,0,-3.125,0,-,-,-,0,2.20290089,3,-12,108.90000153,38.56160007,-121.48605589,13,2.42901611,-,-,60.79999924,28,30.8791523,13.56906033,3.23840261,7.36964321,-,72.63290405,31.91668701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0,-,-,-,2.35294127,1635,74.34007263,74,12.15686321,36.5,-,-,-,12.73327255,7.8533721,29.95077705,22.23545074,8571.02441406,1461,1449.16699219,12.20100021,-0.72,14.42199993,12.89999962,-
